Datetime,Tweet Id,Text,Username
2020-08-04 16:17:58+00:00,1290683405630410755,"$EARN $MS $AFT
$KEYS $ARE $FOR $ADS
$IM $ONE $SUN $FOR $A $SNOW",stockbard
2020-08-04 15:31:39+00:00,1290671748912828417,"$ADS in Uptrend: price may ascend as a result of having broken its lower Bollinger Band on July 9, 2020. View odds for this and other indicators: https://t.co/29NtcPDFIa #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/zeXyKB7MTL",Tickeron
2020-08-04 15:19:15+00:00,1290668631379120132,"$BORN $ALL $ADS
$IT $STAY $FUN
$PAY $MR $LOW $ALL $SEAS $AGO",stockbard
2020-08-04 14:47:57+00:00,1290660751254990849,"$FOR $A $CAT
$TAP $ALL $ADS $AT $MEN
$BWA!",stockbard
2020-08-04 13:48:33+00:00,1290645804160634884,"$HE $HUM $IDA $TOO $HOT
$HI! $ADS $ARE $AT $A $ZEN
$TOO $FUN",stockbard
2020-08-04 12:47:54+00:00,1290630543537774592,"Alliance Data Systems Corporation $ADS

EPS $0.81 vs $2.65 YoY. Rev down -44% ($119.5M) YoY.

Language vs Credit Services:
15.43% more negative

https://t.co/t48OTWOWXy",jodietheai
2020-08-04 12:47:33+00:00,1290630455239352330,"$I $HUM $AFT
$YUM! $ADS $ARE $ALL $HUBS
$I $AM $MR $FIG $OUT $A $COT",stockbard
2020-08-04 12:28:53+00:00,1290625756691914753,$ADS / Alliance Data Systems files form 10-Q https://t.co/V7dV47F3c4,fintel_io
2020-08-04 12:28:50+00:00,1290625741621792769,"$ADS  10-Q  Alliance Data Systems   (4 Aug, 8:26am)

📊 2020 Q2 Earnings

https://t.co/2vwl7YuJf9

#ADS #10Q #AllianceDataSystems #Earnings",investor_feed
2020-08-04 12:28:26+00:00,1290625640526311426,Filing for 10-Q [Quarterly Report] has been made with the SEC:  $ADS ALLIANCE DATA SYSTEMS CORP  https://t.co/Hvxdye3sQ9,EdgarInsider
2020-08-04 12:28:07+00:00,1290625564122939393,"$ADS [15s. delayed] filed form 10-Q on August 04, 08:26:36 https://t.co/h04zbL32Yp",FlashAlert_me
2020-08-04 11:51:07+00:00,1290616252080128000,$ADS #Adidas ... Wedbush Morning Call - Aug 04 2020 6:38AM: | https://t.co/9QfXt6lQPs #equity #stocks,ResearchPool
2020-08-04 11:47:44+00:00,1290615399617363968,"$HUBS $ARE $ONE $ALLY $FOR $ADS
$EEP! $I $ACE $MY $COUP
$HI! $HE $TAP $TWO $CUBS $AGO",stockbard
2020-08-04 11:17:54+00:00,1290607890856845313,"$AT $A $KEG
$BORN $OUT $ADS
$IT $BORN $FIT",stockbard
2020-08-04 05:24:08+00:00,1290518863466172416,Research Analysts’ Weekly Ratings Updates for Alliance Data Systems $ADS  https://t.co/5yRt1btY9T,EnterpriseLeade
2020-08-04 05:21:54+00:00,1290518303446884359,Research Analysts’ Weekly Ratings Updates for Alliance Data Systems $ADS https://t.co/9OIxwabi5u,ThisLincolnian
2020-08-04 05:21:46+00:00,1290518266906136577,Research Analysts’ Weekly Ratings Updates for Alliance Data Systems $ADS https://t.co/rr2MOAzdXu,dailypoliticaln
2020-08-04 04:18:53+00:00,1290502441499320320,"$ATE $MS $AIR $OUT $ADS
$CRY $OUT $A $POT
$PAY $FOR $DATA",stockbard
2020-08-04 03:49:33+00:00,1290495062149722116,"$IM $A $DECK $ALL $ADS $AGO
$I $AM $HOT
$YELP $ONE $ALLY",stockbard
2020-08-03 20:28:34+00:00,1290384085928443904,$ADS #Adidas ... Not FY20s Superstar; 2Q20 Preview: | https://t.co/9XuwipuDkU #equity #stocks,ResearchPool
2020-08-03 19:18:17+00:00,1290366395872694275,"$HI! $HE $SWAY $TEN $ADS
$MEN $ARE $ONE $ARC
$YELP $MR $ONE",stockbard
2020-08-03 18:40:33+00:00,1290356902635790338,"$ADS #Alliance Data Systems Corp. ... Thoughts Post-Q2/CY20 Earnings Call; Focus On Volume Trends, AWS Collaboration: | https://t.co/m0KDXPl2sh #equity #stocks",ResearchPool
2020-08-03 18:27:52+00:00,1290353707612332033,"S&amp;P500 #stocksToWatch on BULL runs. Gapping up today and continuing to run as of 2:27ET
$CTL $SEE $ADS $KR $IPG $ABC $FLT $SYF $JCI $LDOS
SPX Adv/Dec =1.68

Will they fade?

Monitor multiple stocks on one day 3m #thinkorswim charts with this link:
https://t.co/ayGNGrEldx https://t.co/wuJDRu3dHP",KRose_TDA
2020-08-03 14:57:11+00:00,1290300690707779584,"$ADS's 10-day Moving Average broke below its 50-day Moving Average on June 30, 2020. View odds for this and other indicators: https://t.co/dFTgnjdPbO #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/Einik2yBtb",Tickeron
2020-08-03 14:27:27+00:00,1290293205645369344,$ADS Delta expiration 08/07/2020 #maxpain #options https://t.co/Ey1DNzicD2 https://t.co/VwDi2kaOD7,optioncharts
2020-08-03 13:54:41+00:00,1290284959719202816,"New #tanker rates out from @PotenPartners. New boom in tanker market soon? Buy when rates are low, sell when rates are high? Opec oil production went up now, China import more impacting travel lenght 

#oott #FinansTwitter $fro $ads $oet $hunt $dht $nat $eurn $tnp $tnk $insw https://t.co/KhdqT6Lcap",BullOnTank1
2020-08-03 12:52:20+00:00,1290269270593507332,"KOLLAPS I ORDRE – GIR BOOM. @XtraInvestorcom 

Da er august her igjen, dvs tiden for å fylle opp med #tank aksjer igjen. Har dere kjøpt eller avventer dere? Eventuelt hvem kjøper dere i? 

#oott #FinansTwitter $fro $ads $oet $hunt $dht $nat $eurn $tnp $tnk $insw https://t.co/PXaUhqpvqy",BullOnTank1
2020-08-03 12:18:59+00:00,1290260875236872194,"$I $AM $ONE
$AT $KEYS
$OUT $ADS",stockbard
2020-08-03 10:41:06+00:00,1290236243268325376,"$ADS $IPO NEW ARTICLE : Freeline Therapeutics to offer 7.35 million ADS in IPO, priced at $16 to $18 each https://t.co/oTfYC3568w Get all the latest $ADS related news here : https://t.co/GlVM7uaVHj https://t.co/a5kemVaLPJ",StckPro
2020-08-03 02:48:25+00:00,1290117288918528006,"$YELP $OUT $A $KEG
$HE $DO $MR $EMO $AT $ADS
$ALL $SEAS",stockbard
2020-08-03 01:48:32+00:00,1290102216569655296,"$HE $FLOW $MR $BIG
$CUBS $ARE $MR $RAD $OUT $SEAS
$YELP $AT $ADS",stockbard
2020-08-03 00:30:55+00:00,1290082685591810051,"[2007.15760] Li Botao, Daniel Medina-Rincon: On precision holography for the circular Wilson loop in $AdS_{5}\times S^{5}$ https://t.co/0O63gexi4K https://t.co/DQ1RTzNAbV",_arXiv_hep_th
2020-08-02 21:08:57+00:00,1290031860018372609,Lateral 1 #Adidas $ADS. Dara resultados esta semana y sera un buen momento de saber como va el comercio de la moda y de poder tener pistas para por ejemplo #inditex y #Nike. Lleva desde el 2007 alcista y en nada vovera a su senda. Buen momento para comprar en descuento https://t.co/NSSsRIAPub,bolsa_maria
2020-08-02 20:25:40+00:00,1290020966094036992,Woohoo! @adsharesNet Adshares $ADS has just been added to #MCS. Check it out at https://t.co/K60v0uc4eB #crypto #BTC  #cryptocurrency #adshares #cryptonews #blockchain #cryptofever https://t.co/2NjCfIXBBN,MyCryptoStats
2020-08-02 15:12:07+00:00,1289942060577910785,"$ADS's 10-day Moving Average broke below its 50-day Moving Average on June 30, 2020. View odds for this and other indicators: https://t.co/7djSFjnv8s #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/ZFDmnggQOj",Tickeron
2020-08-02 12:48:42+00:00,1289905968277590018,"$EFF $TEN $ADS
$MR $EXAM
$HI!",stockbard
2020-08-01 23:51:51+00:00,1289710466017632256,"@InvestingChef Mine was $ADS which was a high conviction position in Mecham’s, Greenberg’s and Ubbens portfolio. 

Seemed like a no brainer from just that 

Nope.",cloneinvestor
2020-08-01 23:48:30+00:00,1289709622278926340,"$I $AM $MY $INN $AT $DATA
$DO $TEN
$I $MET $FOR $ADS",stockbard
2020-08-01 22:18:26+00:00,1289686956935274496,"$FLY $TEN $ADS $TOO $ONE
$I $AM $MR $DECK
$OUT $MEN",stockbard
2020-08-01 20:48:25+00:00,1289664303943921664,"$DANG! $I $BORN $ONE $ALLY
$DO $AT $A $LAD
$DANG! $ADS $ARE $MR $SID",stockbard
2020-08-01 20:03:00+00:00,1289652874704646144,"@FocusedCompound My mistake in buying $ADS, $GE, and $BBBY. I skimmed their most recent 10-Ks and figured they were cheap on a past multiple basis. I figured low multiples offered protection and I didn't realize how poorly I understood their businesses.",CapitalistChuck
2020-08-01 19:19:12+00:00,1289641849901088769,"$ALL $DATA $AGO
$OUT $ADS
$ONE $AIR",stockbard
2020-08-01 18:48:29+00:00,1289634123544494080,"$MS $BRO
$MMM! $I $HUM $OUT $ADS
$IT $EFF $MS $DECK $FOR $HUBS",stockbard
2020-08-01 18:09:32+00:00,1289624317714526208,"$ADS's 10-day Moving Average broke below its 50-day Moving Average on June 30, 2020. View odds for this and other indicators: https://t.co/3UJtUosjMK #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/0PIpdc5xY3",Tickeron
2020-08-01 17:48:23+00:00,1289618999001722882,"$SEE $TWO $ADS $AGO
$TEN $SEAS $AGO
$EFF $ALL $MEN $AGO",stockbard
2020-08-01 13:13:14+00:00,1289549754154663937,"«The pandemic has changed #Suezmax flows and volumes»

New report out from @PotenPartners 

#oott #FinansTwitter $oet $hunt $fro $dht $eurn $nat $tnk $tnp $insw $ads #tankers #shipping https://t.co/BGlIS5ktzF",BullOnTank1
2020-08-01 12:18:52+00:00,1289536069692805121,"$IM $OUT $ADS
$MEN $ARE $HOT
$DO $TOO $BIG",stockbard
2020-08-01 06:17:10+00:00,1289445044592795649,"«Flat Rates to Fall Next Year»

New report out from @shippingenergy 

https://t.co/IXCgEykrki

#oott #FinansTwitter $oet $hunt $fro $dht $eurn $nat $tnk $tnp $insw $ads #tankers #shipping #vlcc #suezmax #aframax",BullOnTank1
2020-08-01 04:48:27+00:00,1289422719151300608,"$MET $ALL $CUBS $AGO
$OUT $A $GUT
$I $AM $ONE $OAK $FOR $ADS",stockbard
2020-07-31 23:48:52+00:00,1289347329066012672,@DarkCryptoLord They are just for evaluation now. $ads is in evaluation since 2018. Nothing happened until now,BeyondOrigin
2020-07-31 22:48:38+00:00,1289332170289344512,"$IT $MET $OUT $ADS
$I $AM $EMO
$EAT $MS $KIM $OUT $CUBS",stockbard
2020-07-31 19:01:00+00:00,1289274882530787329,$ADS in Uptrend: Stochastic indicator peaks and leaves oversold zone. View odds for this and other indicators: https://t.co/h27m8xhLIp #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/2H2m4A0Vhl,Tickeron
2020-07-31 17:18:41+00:00,1289249134512234501,"$FOR $A $RATE
$IT $ATE $MR $USA $OUT $A $SON
$HI! $I $DO $OUT $ADS",stockbard
2020-07-31 16:43:50+00:00,1289240362670624773,$ADS major moves #ADS -2.05 % change recently https://t.co/EAzUxNkutV,rmacmillan310
2020-07-31 15:30:54+00:00,1289222009910464512,20 DMA Support today: $MO $ADS $SILK $ARES $IMMU $BABA $QTWO $CIR $TGH $ICPT $PAYS $WLTW $OPGN $THS $LAKE $QEP $LCTX $MLPA $PRTA $VECO ... https://t.co/deOpbNHOIE,SwingTradeBot
2020-07-31 13:56:39+00:00,1289198291024883712,"New #tanker rates out from @PotenPartners 

#oott #FinansTwitter $oet $hunt $ads $fro $eurn $nat $dht $dht https://t.co/FLYjxyT5ha",BullOnTank1
2020-07-31 12:49:04+00:00,1289181283289985025,"$IM $ONE
$TAP $A $HIVE $AT $A $QUAD
$MMM! $ADS $ARE $MY $DOOR",stockbard
2020-07-31 11:46:54+00:00,1289165638238220291,"Daily Stock SMA strategy trend investing Report:
These stocks are trending upwards: 
$FRGI, $ERII, $HPT, $ADS, $DUK, $MAC, $MAA, $SO
These stocks are trending downwards:
$PAHC, $SHEN, $PETS, $NTRS, $FOSL, $ACAD, $WYNN, $GE
 #investing https://t.co/WdnM55WE1y",StockRoboto
2020-07-31 09:47:53+00:00,1289135687007166465,"$EARN $FOR $A $MAN
$I $STAY $MS $JOE $FOR $ADS
$MMM!",stockbard
2020-07-31 07:17:44+00:00,1289097902573395968,"$ADS $ARE $MS $LEO
$OUT $MEN
$SEAS $ARE $FUN",stockbard
2020-07-31 03:17:41+00:00,1289037491983572993,"$HE $YELP $MY $INN
$ADS $ARE $ONE
$MMM! $IT $BORN $BUD",stockbard
2020-07-31 02:43:40+00:00,1289028929043537922,@TrendSpider $CCL and $ADS please!!,AustinCameron2
2020-07-30 23:52:10+00:00,1288985768682192902,$Ads $stng $hafnia Clean radio edit😉 https://t.co/d4HH8z2HAb,RoyPero9
2020-07-30 18:18:20+00:00,1288901756706009088,"$IM $AT $A $BRO
$MMM! $KEYS $ARE $ONE $ERA
$TWO $ADS $AGO",stockbard
2020-07-30 15:28:52+00:00,1288859108859232256,$ADS in Uptrend: Stochastic indicator peaks and leaves oversold zone. View odds for this and other indicators: https://t.co/lzxqbDMlRL #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/0UnFpBTl6h,Tickeron
2020-07-30 13:17:51+00:00,1288826138618404865,"$CUBS $ARE $MY $CUB
$BORN $TEN
$MEN $ARE $KATE $OUT $ADS",stockbard
2020-07-30 12:47:58+00:00,1288818620609462272,"$I $HUM $MY $ACRE
$TWO
$EAT $MR $MA $OUT $ADS",stockbard
2020-07-30 11:47:53+00:00,1288803500294635525,"$EFF $ONE $AT $A $TIME
$I $AM $MR $ONE $AT $ADS
$MS $MA",stockbard
2020-07-30 10:54:34+00:00,1288790082518999042,$ADS #Alliance Data Systems Corp. ... Monster Q2/CY20 Results CY20 Guide; Margins And Monetization Inflecting: | https://t.co/GpgKb4bPSI #equity #stocks,ResearchPool
2020-07-30 08:36:19+00:00,1288755289114673152,Alliance Data Systems $ADS Price Target Increased to $55.00 by Analysts at SunTrust Banks  https://t.co/NxfPsw2LaI #markets,storminvestor
2020-07-30 08:17:54+00:00,1288750655553798144,"$CRY $MS $BUD $AT $A $COG
$BWA! $I $AM $MR $GRAM
$ADS $ARE $A $LEAF",stockbard
2020-07-30 05:18:07+00:00,1288705409444982784,"$TWO $ADS $AGO
$ATE $ARC $FOR $A $CAT
$CUBS $ARE $MR $KIM",stockbard
2020-07-30 03:48:04+00:00,1288682749222686720,"$HUM $MR $FIT $TWO $ADS $AGO
$HE $BIT $ONE $TV $FOR $ADS
$EEP! $IT $FLY $A $SAP",stockbard
2020-07-29 23:48:23+00:00,1288622429414268931,"$ONE $BOOT
$DANG! $ADS $ARE $TOO $RAD
$MMM! $I $AM $MS $ERA",stockbard
2020-07-29 23:00:51+00:00,1288610470149025792,"outside bullish:
$BKNG $GS $MO $ONTO $PAYX $TSN $UPLD $DKNG $OSTK $SPAQ $ADS $AZO $CHEF $IMRN $JAZZ $MNST $SYNA $CAT $MA $PEP $TRV $AXDX",ADBYNOT
2020-07-29 22:38:17+00:00,1288604790272995328,", $AAN, $AAOI, $AAP, $AAWW, $ABB, $ABT, $ACGL, $ACI, $ACIW, $ACM, $ACN, $ADC, $ADI, $ADPT, $ADS, $ADT, $AEO, $AES, $AGO, $AGR, $AIV, $AJG, $AKAM, $AKR, $AL, $ALC, $ALL, $ALLY, $AM, $AME, $AMJ, $AMP, $AMT, $ANGI, $ANTM, $APA, $APG, $API, $APO, $APPS, $APTV, $ARCC, $ARE, $AROC $TSM https://t.co/97aaraNSRH",YuMiStocksTrade
2020-07-29 21:17:45+00:00,1288584522519453697,"$DO $MR $MA
$YUM! $ADS $ARE $MR $FIT
$AT $A $CUBE",stockbard
2020-07-29 20:00:01+00:00,1288564961237700612,2020-07-28 Short sale volume (not short interest) for $OMC is 68%. https://t.co/SEUJ3793le $CCO 32% $ADS 51% $IPG 75%,shortvolumes
2020-07-29 19:25:01+00:00,1288556153392246786,"Alliance Data Systems, $ADS, is up 5.1% - https://t.co/NOtpEmCpEU",InvestingStockz
2020-07-29 18:47:44+00:00,1288546769203335168,"$KEYS $ARE $AT $ADS
$I $FLOW $ONE
$IT $ATE $LOW",stockbard
2020-07-29 17:17:55+00:00,1288524167311228936,"$EEP!
$DO $ONE $FOR $ADS
$I $AM $ACRE",stockbard
2020-07-29 16:11:32+00:00,1288507458638548992,Outside Day today: $GTLS $BBL $CMA $ADS $RF $KEY ... https://t.co/Ya1wmaeD73,SwingTradeBot
2020-07-29 15:44:20+00:00,1288500614226272257,"$ADS in -3.13% Downtrend, declining for three consecutive days on July 28, 2020. View odds for this and other indicators: https://t.co/OH0nRRYWbh #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/K0cVr64euq",Tickeron
2020-07-29 15:17:52+00:00,1288493953550110720,"$ADS $ARE $OUT $KEYS
$EEP! $IT $MET $MR $AFT
$IT $EFF $AT $A $BRO",stockbard
2020-07-29 14:47:54+00:00,1288486414716489728,"$SEE $TWO $OUT $ADS
$I $AM $TOO $FUN
$EAT $MR $FLO",stockbard
2020-07-29 13:45:09+00:00,1288470622864056322,"New #tanker rates out from @PotenPartners 

#oott #FinansTwitter $oet $hunt $ads $fro $eurn $nat $dht $dht https://t.co/I6XGxRcLHa",BullOnTank1
2020-07-29 11:57:59+00:00,1288443650968559617,#Germany Stocks Deutschland Aktien: Chemical $BAS -4.5%. Bank $DBK -3.4%. Auto #Volkswagen -2.5%. Sportswear $ADS +2.2%. Realty $DWNI +1.7%. FinTech $FRU -4.3%. Engine $DEZ -2.6%. Steel/Engineering $TKA -2.8%. Turbine #Nordex -2.2%. Car rental #Sixt -1.7%. Medical Tech $COP +3.1%,ZoomStocks
2020-07-29 05:43:51+00:00,1288349498159312896,Alliance Data Systems $ADS PT Raised to $55.00 https://t.co/hOwhVZZVPK,dakotafinancial
2020-07-29 05:42:10+00:00,1288349075763593217,SunTrust Banks Boosts Alliance Data Systems $ADS Price Target to $55.00 https://t.co/pFRckqoTPQ,ThisLincolnian
2020-07-29 04:17:49+00:00,1288327847120117761,"$DANG! $HE $EARN $MY $EXAM
$OUT $ADS
$I $AM $AT $SEAS",stockbard
2020-07-29 01:48:20+00:00,1288290229808517121,"$CRY $ALL $FOR $ADS
$HE $ACE $OAK $ALL $SEAS $AGO
$DANG! $IT $YELP $A $LAD",stockbard
2020-07-28 23:28:14+00:00,1288254971159498752,#Tankers Meanwhile in the second hand market $ADS $TNK $FRO https://t.co/dB3mYe4W8s,EivindEnd
2020-07-28 20:59:54+00:00,1288217643493863425,"On August 11, 2020, Christian Klein will start a role as #ShareholderRepresentative at @adidas. #BoardExAlerts #DAX #EuroStoxx50 $ADS",BoardEx
2020-07-28 20:18:26+00:00,1288207207729893378,"$ADS $ARE $MS $MITT $OUT $A $DOOR
$MMM! $IM $MR $EXAM
$BWA! $I $YELP $INN",stockbard
2020-07-28 19:49:29+00:00,1288199923113099265,@FatTailCapital @NoonSixCap worked like a charm for $ADS,netnetsforall
2020-07-28 17:48:54+00:00,1288169576119840769,"$AT $A $KEY
$I $AM $HOT
$ALL $ADS $AGO",stockbard
2020-07-28 16:18:06+00:00,1288146724591226881,"$MR $LOW
$HE $BIT $MY $AIR $FOR $ADS
$ACE $ALL $ADS $AGO",stockbard
2020-07-28 16:01:09+00:00,1288142457872371712,"$ADS in -2.01% Downtrend, sliding for three consecutive days on July 27, 2020. View odds for this and other indicators: https://t.co/KKzQLWnGB3 #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/HVECl1g7yN",Tickeron
2020-07-28 13:58:51+00:00,1288111681311145984,"New #tanker rates out from @PotenPartners 

#oott #FinansTwitter $oet $hunt $ads $fro $eurn $nat $dht $dht https://t.co/XweFjcUTGp",BullOnTank1
2020-07-28 09:34:10+00:00,1288045073226235904,Robeco Institutional Asset Management B.V. Reduces Holdings in Alliance Data Systems Co. $ADS  https://t.co/QUXGuQMGGK #investingnews,intercooleronli
2020-07-28 07:31:51+00:00,1288014291283709952,Alliance Data Systems $ADS Upgraded to “Buy” by Bank of America  https://t.co/t97MsWYNJj #markets,storminvestor
2020-07-28 05:47:49+00:00,1287988107997073409,"$MET $MY $ESE $OUT $A $PAR
$ADS $ARE $LOW
$MET $ONE $SNOW $FOR $A $GEL",stockbard
2020-07-28 04:58:06+00:00,1287975595943399424,"$ADS Want to sell this stock, but don't want to sell while it's down  -2.44 % change recently https://t.co/EAzUxNkutV",rmacmillan310
2020-07-28 03:17:48+00:00,1287950355309801472,"$MR $KATE
$I $ATE $MR $AFT $OUT $A $BID
$EEP! $ADS $ARE $MS $COUP",stockbard
2020-07-28 00:37:34+00:00,1287910032231694344,Directional Bias for Alliance Data Systems $ADS Trading Report https://t.co/hrIRNDa0F5 Click for Details https://t.co/71xget2Y4O,marketcycles
2020-07-28 00:30:27+00:00,1287908242966941697,Alliance Data Systems $ADS Trading Report https://t.co/LwGwmsi31M Click for Buy/Sell,marketcycles
2020-07-27 22:49:00+00:00,1287882710501875712,"$MEN $ARE $FOR $ADS
$SEE $FOR $A $BOX
$I $EAT $TOO $ONE",stockbard
2020-07-27 21:48:55+00:00,1287867591604580352,"$ADS $ARE $TOO $BIG
$EAT $OUT $A $COT
$BWA!",stockbard
2020-07-27 20:47:58+00:00,1287852251122413573,"$EFF $AT $A $SHOP
$IM $MY $AIR $AT $ADS
$YUM! $I $AM $ALL $MEN",stockbard
2020-07-27 17:48:03+00:00,1287806972297973762,"$HI! $HE $SWAY $FOR $KEYS
$ATE $TEN $AT $KEYS
$BORN $TEN $ADS $AT $ADS",stockbard
2020-07-27 14:47:46+00:00,1287761602046038021,"$TAP $MS $LEE
$ONE $KEG
$BWA! $I $HUM $OUT $ADS",stockbard
2020-07-27 14:25:25+00:00,1287755980441178114,"$ADS's 10-day Moving Average broke below its 50-day Moving Average on June 30, 2020. View odds for this and other indicators: https://t.co/NLozAkEPAq #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/LTn7KbNJcn",Tickeron
2020-07-27 14:20:41+00:00,1287754789028335616,20 DMA Support today: $NS $WFH $GM $STAY $TEAM $VRA $TXN $FNGO $MC $EEX $ETRN $ALLY $ORBC $TAIL $PHI $ANVS $FTEK $GEL $V $ADS ... https://t.co/deOpbNqdR6,SwingTradeBot
2020-07-27 13:28:32+00:00,1287741666045173761,"New #tanker rates out from @PotenPartners. What do you think, good or bad?

#oott #FinansTwitter $oet $hunt $fro $dht $eurn $ads $nat $tnp $tnk $insw https://t.co/qx4m8xHwMX",BullOnTank1
2020-07-27 13:06:39+00:00,1287736156155777024,$ADS SunTrust analyst Andrew Jeffrey raised the firm's price target on Alliance Data to $55 from $50 and keeps a Buy rating on the shares.,ilmtraders
2020-07-27 12:47:28+00:00,1287731328201392128,"$FLY $ONE $BID $ALL $CUBS $AGO
$IT $TAP $MY $CUBE $OUT $ADS
$I $AM $ONE $COG $FOR $CUBS",stockbard
2020-07-27 12:33:14+00:00,1287727747763249152,$ADS  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1033,mediasentiment
2020-07-27 12:33:12+00:00,1287727739198492677,$ADS  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1032,mediasentiment
2020-07-27 12:26:50+00:00,1287726136336752640,SunTrust Banks Increases Alliance Data Systems $ADS Price Target to $55.00 https://t.co/iLEUNl2Xly #markets,CFinancialNews
2020-07-27 12:26:48+00:00,1287726129760083969,SunTrust Banks Increases Alliance Data Systems $ADS Price Target to $55.00 https://t.co/5N6jXvyQr8 #stocks,AmericanBanking
2020-07-27 12:17:29+00:00,1287723785819480065,$ADS  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 992,mediasentiment
2020-07-27 12:16:09+00:00,1287723447322324994,Alliance Data Systems $ADS Given New $55.00 Price Target at SunTrust Banks https://t.co/B1dnIONJlm,MarketBeatCom
2020-07-27 12:14:52+00:00,1287723127464767488,$ADS SunTrust analyst Andrew Jeffrey raised the firm's price target on Alliance Data to $55 from $50 and keeps a Buy rating on the shares.,psk2329
2020-07-27 11:39:18+00:00,1287714174060187648,Alliance Data Systems $ADS Given New $55.00 Price Target at SunTrust Banks https://t.co/TSeCI8cPlc,TheMarketsDaily
2020-07-27 11:29:47+00:00,1287711780446318595,Alliance Data Systems $ADS PT Raised to $55 at SunTrust https://t.co/KsXXholWnS,AnalystWire
2020-07-27 11:17:49+00:00,1287708766457167872,"$BWA! $MEN $ARE $OUT $ADS
$TAP $TWO $SEAS
$YUM!",stockbard
2020-07-27 08:05:31+00:00,1287660374809026560,Alliance Data Systems $ADS Upgraded at Bank of America  https://t.co/O4CTT7GlOO #investingnews,intercooleronli
2020-07-27 08:01:12+00:00,1287659288442408962,Alliance Data Systems $ADS Upgraded at Bank of America https://t.co/0yc0PIDvjp,dakotafinancial
2020-07-27 08:01:06+00:00,1287659264362897408,Alliance Data Systems $ADS Upgraded at Bank of America https://t.co/h72AfCrMdN,TranscriptDaily
2020-07-27 07:48:12+00:00,1287656017963163649,"$EARN $TEN
$CRY $AT $A $SALT
$ADS $ARE $RAD",stockbard
2020-07-27 07:00:25+00:00,1287643990624473088,Alliance Data Systems $ADS Stock Rating Reaffirmed by Oppenheimer https://t.co/zO9oXcOnjX,TranscriptDaily
2020-07-27 06:59:36+00:00,1287643787011948545,Alliance Data Systems $ADS Stock Rating Reaffirmed by Oppenheimer https://t.co/8cM6NZfmDy,ThisLincolnian
2020-07-27 06:57:40+00:00,1287643297729720320,Alliance Data Systems $ADS Stock Rating Reaffirmed by Oppenheimer  https://t.co/Dr6N3d5fR5 #markets,storminvestor
2020-07-27 02:23:09+00:00,1287574214329999360,$ADS was analyzed by 15 analysts. The buy consensus is at 75%. So analysts seem to be mildly confident about $ADS. https://t.co/pmMfWcp2oh https://t.co/yeRskHs2sc,ChartMill
2020-07-27 02:17:47+00:00,1287572863176892416,"$SWAY $MS $BOOT $AT $CUBS
$BAM! $HE $YELP $OAK
$MMM! $HE $MET $ALL $ADS $AGO",stockbard
2020-07-27 00:17:43+00:00,1287542648312602625,"$I $TAP $ONE
$DANG! $IM $AT $CUBS
$ADS $ARE $FOR $HUBS",stockbard
2020-07-26 23:51:01+00:00,1287535930916700167,$IPG short ratio is 7.90 at 2019-05-31 https://t.co/mYkLnlx93F $HHS 6.67 $OMC 16.86 $ADS 4.11,sunshineavenue8
2020-07-26 22:17:33+00:00,1287512406999146498,"$ADS $ARE $MR $BEN $AT $A $DOOR
$I $DO $MR $ARC $FOR $SEAS
$KATE",stockbard
2020-07-26 21:17:50+00:00,1287497377667002368,"$ADS $ARE $EMO
$YUM! $IM $MR $BIG
$FLY $AT $A $GUT",stockbard
2020-07-26 20:26:05+00:00,1287484356752224261,"«It is clear that China and Iran could eventually have a very significant partnership which will impact significantly the #crude #tanker sector»

#oott #FinansTwitter $fro $dht $eurn $oet $hunt $insw $tnk $ads 

https://t.co/mJS9ceaqyu",BullOnTank1
2020-07-26 15:47:32+00:00,1287414258817540099,"$HI! $ADS $ARE $A $SHOP
$I $FLOW $MR $KATE
$HUBS $ARE $A $RACE",stockbard
2020-07-26 15:18:06+00:00,1287406849000722432,"$BAM! $ADS $ARE $BEN
$DO $MY $USA
$IT $EFF $MS $ERA $OUT $A $BIN",stockbard
