rp_entity_id,category,relevance,ess,rpna_date_utc
50070E,conference-organizer,100,57,6/7/2019
50070E,conference-organizer,100,57,6/7/2019
50070E,conference-organizer,100,57,6/7/2019
55438C,legal-issues-defendant,100,22,6/7/2019
55438C,legal-issues-defendant,100,22,6/7/2019
5C61CC,executive-appointment,100,54,6/7/2019
636BBF,legal-issues-defendant,100,22,6/7/2019
636BBF,legal-issues-defendant,100,22,6/7/2019
665D7D,conference-participant,100,50,6/7/2019
6F39FC,dividend,100,50,6/7/2019
71553E,public-offering,100,43,6/7/2019
726EEA,conference-participant,100,50,6/7/2019
75768D,conference-call,100,50,6/7/2019
76F067,conference-participant,100,50,6/7/2019
7823A3,partnership,100,61,6/7/2019
86AA9C,legal-issues-defendant,100,22,6/7/2019
8B6E7E,legal-issues-defendant,100,22,6/7/2019
8B6E7E,legal-issues-defendant,100,22,6/7/2019
9196A2,conference-organizer,100,57,6/7/2019
9A602D,product-release,100,64,6/7/2019
A47A7D,facility-open,100,65,6/7/2019
A4BCDE,dividend,100,50,6/7/2019
A4CD53,partnership,100,61,6/7/2019
A6213D,partnership,100,61,6/7/2019
AA7FE0,conference-call,100,50,6/7/2019
AEF2C3,legal-issues-defendant,100,22,6/7/2019
B762D3,earnings,100,50,6/7/2019
B762D3,earnings,100,50,6/7/2019
B762D3,earnings,100,50,6/7/2019
B8A51F,conference-participant,100,50,6/7/2019
BDF85E,conference-participant,100,50,6/7/2019
BFE02C,earnings,100,50,6/7/2019
C0BA36,conference-participant,100,50,6/7/2019
C9A96E,note-sale,100,52,6/7/2019
C9E107,executive-appointment,100,54,6/7/2019
CA1620,dividend,100,50,6/7/2019
CEDFD5,acquisition-completed-acquirer,100,49,6/7/2019
CEDFD5,acquisition-completed-acquirer,100,49,6/7/2019
CFD4B6,conference-participant,100,50,6/7/2019
D57D99,product-release,100,64,6/7/2019
D622D5,operating-earnings,100,50,6/7/2019
E802CE,legal-issues-defendant,100,22,6/7/2019
E8846E,conference-organizer,100,57,6/7/2019
EF5914,executive-appointment,100,54,6/7/2019
F66B58,executive-appointment,100,54,6/7/2019
FBDA0F,acquisition-acquirer,100,49,6/7/2019
FBDA0F,acquisition-acquirer,100,49,6/7/2019
636BBF,legal-issues-defendant,100,22,6/8/2019
8B6E7E,legal-issues-defendant,100,22,6/8/2019
AFDF2E,legal-issues-defendant,100,22,6/8/2019
DB06B0,partnership,100,61,6/8/2019
F02170,legal-issues-defendant,100,22,6/8/2019
202E5A,conference-participant,100,50,6/9/2019
002A99,conference-participant,100,50,6/10/2019
054B55,executive-appointment,100,54,6/10/2019
09DE1F,award,100,58,6/10/2019
0B400D,trading-resumed,100,58,6/10/2019
0BA2EF,earnings,100,50,6/10/2019
0BA2EF,earnings,100,50,6/10/2019
0C8D82,public-offering,100,43,6/10/2019
12E454,product-release,100,64,6/10/2019
1490F3,note-sale,100,52,6/10/2019
168A5D,facility-open,100,65,6/10/2019
1748F6,conference-participant,100,50,6/10/2019
18D9FA,fundraising,100,64,6/10/2019
190B91,note-sale,100,52,6/10/2019
1921DD,partnership,100,61,6/10/2019
1E9A6D,executive-appointment,100,54,6/10/2019
1F43A1,note-sale,100,52,6/10/2019
2158DF,partnership,100,61,6/10/2019
21D903,legal-issues-defendant,100,22,6/10/2019
221AD7,executive-appointment,100,54,6/10/2019
227F04,note-sale,100,52,6/10/2019
24C48B,acquisition-completed-acquirer,100,49,6/10/2019
25A6CC,conference-participant,100,50,6/10/2019
2667B6,dividend,100,50,6/10/2019
27BFA1,dividend,100,50,6/10/2019
2ABF77,conference-participant,100,50,6/10/2019
2EC172,conference-participant,100,50,6/10/2019
31553A,earnings,100,50,6/10/2019
3159AA,conference-organizer,100,57,6/10/2019
33E9D5,earnings,100,50,6/10/2019
382EAE,executive-appointment,100,54,6/10/2019
3FACA7,joint-venture,100,62,6/10/2019
414FFF,executive-appointment,100,54,6/10/2019
420168,dividend,100,50,6/10/2019
42312F,index-listing,100,76,6/10/2019
435ACE,legal-issues-defendant,100,22,6/10/2019
43A060,legal-issues-defendant,100,22,6/10/2019
44209A,reorganization-unit,100,53,6/10/2019
451D61,conference-participant,100,50,6/10/2019
458D2C,revenue-volume,100,50,6/10/2019
467F2C,conference-participant,100,50,6/10/2019
4.60E+06,index-listing,100,76,6/10/2019
4F9926,product-release,100,64,6/10/2019
50070E,conference-organizer,100,57,6/10/2019
50070E,conference-organizer,100,57,6/10/2019
50070E,conference-organizer,100,57,6/10/2019
50070E,conference-organizer,100,57,6/10/2019
507AE7,executive-appointment,100,54,6/10/2019
5225A4,conference-participant,100,50,6/10/2019
543900,executive-appointment,100,54,6/10/2019
54A713,unit-acquisition-acquirer,100,49,6/10/2019
54A713,public-offering,100,43,6/10/2019
55438C,legal-issues-defendant,100,22,6/10/2019
59F0B0,conference-call,100,50,6/10/2019
5C2A47,partnership,100,61,6/10/2019
5C7601,executive-appointment,100,54,6/10/2019
5C8D61,executive-appointment,100,54,6/10/2019
5D43A7,acquisition-acquirer,100,49,6/10/2019
5E9934,earnings,100,50,6/10/2019
62CDDE,conference-participant,100,50,6/10/2019
636BBF,legal-issues-defendant,100,22,6/10/2019
636BBF,legal-issues-defendant,100,22,6/10/2019
636BBF,legal-issues-defendant,100,22,6/10/2019
636BBF,legal-issues-defendant,100,22,6/10/2019
6559D8,public-offering,100,43,6/10/2019
66E04A,note-sale,100,52,6/10/2019
66E04A,note-sale,100,52,6/10/2019
6844D2,dividend,100,50,6/10/2019
69345C,product-release,100,64,6/10/2019
69345C,product-release,100,64,6/10/2019
69345C,product-release,100,64,6/10/2019
6B236C,debt-restructuring,100,59,6/10/2019
6C6D73,index-listing,100,76,6/10/2019
6E705B,executive-appointment,100,54,6/10/2019
6F5DD2,index-listing,100,76,6/10/2019
763724,acquisition-completed-acquiree,100,76,6/10/2019
817ED9,conference-participant,100,50,6/10/2019
8AB85C,clinical-trials-positive,100,87,6/10/2019
8B6E7E,legal-issues-defendant,100,22,6/10/2019
8B6E7E,legal-issues-defendant,100,22,6/10/2019
8BAA15,conference-call,100,50,6/10/2019
9196A2,conference-organizer,100,57,6/10/2019
9196A2,conference-organizer,100,57,6/10/2019
91E5EE,executive-resignation,100,44,6/10/2019
92D230,legal-issues-defendant,100,22,6/10/2019
954004,executive-appointment,100,54,6/10/2019
9592FB,conference-participant,100,50,6/10/2019
980C14,dividend,100,50,6/10/2019
9C25FF,partnership,100,61,6/10/2019
9F5997,note-sale,100,52,6/10/2019
A017F4,clinical-trials-start,100,64,6/10/2019
A26C26,earnings,100,50,6/10/2019
A4F67C,acquisition-acquirer,100,49,6/10/2019
A4F67C,public-offering,100,43,6/10/2019
A63387,business-contract,100,69,6/10/2019
A80FE0,note-sale,100,52,6/10/2019
ADF092,earnings,100,50,6/10/2019
AFDF2E,legal-issues-defendant,100,22,6/10/2019
B1B10C,earnings-guidance-up,100,83,6/10/2019
B33E77,award,100,58,6/10/2019
B3CB74,conference-organizer,100,57,6/10/2019
B3CB74,conference-organizer,100,57,6/10/2019
BB127B,acquisition-acquirer,100,49,6/10/2019
BB127B,acquisition-acquirer,100,49,6/10/2019
BB127B,acquisition-acquirer,100,49,6/10/2019
BCC55F,note-sale,100,52,6/10/2019
BFCACF,executive-appointment,100,54,6/10/2019
C16A8F,executive-appointment,100,54,6/10/2019
C7AE14,business-contract,100,69,6/10/2019
C7AE14,business-contract,100,69,6/10/2019
C97B2D,legal-issues-defendant,100,22,6/10/2019
C99CC8,partnership,100,61,6/10/2019
CBCC6A,conference-organizer,100,57,6/10/2019
CDFCC9,conference-participant,100,50,6/10/2019
CE5664,product-release,100,64,6/10/2019
D29B44,conference-participant,100,50,6/10/2019
D2E553,earnings,100,50,6/10/2019
D2E553,earnings,100,50,6/10/2019
D2E553,earnings,100,50,6/10/2019
D36B23,earnings,100,50,6/10/2019
D3CEDF,executive-appointment,100,54,6/10/2019
D437C3,award,100,58,6/10/2019
D4C0CB,conference-participant,100,50,6/10/2019
D8442A,legal-issues-defendant,100,22,6/10/2019
D9C07E,partnership,100,61,6/10/2019
E0207A,conference-participant,100,50,6/10/2019
E074A0,partnership,100,61,6/10/2019
E09556,earnings,100,50,6/10/2019
E16133,executive-resignation,100,44,6/10/2019
E22FDE,partnership,100,61,6/10/2019
E38906,business-contract,100,69,6/10/2019
E802CE,legal-issues-defendant,100,22,6/10/2019
E8C557,business-contract,100,69,6/10/2019
F02170,executive-appointment,100,54,6/10/2019
F02170,legal-issues-defendant,100,22,6/10/2019
F02170,legal-issues-defendant,100,22,6/10/2019
F02170,legal-issues-defendant,100,22,6/10/2019
F51DB0,legal-issues-defendant,100,22,6/10/2019
F569FD,conference-call,100,50,6/10/2019
F88147,trading-listing,100,61,6/10/2019
FA840E,executive-appointment,100,54,6/10/2019
FF6644,partnership,100,61,6/10/2019
FF6644,partnership,100,61,6/10/2019
FF6644,partnership,100,61,6/10/2019
001F1B,legal-issues-defendant,100,22,6/11/2019
13528,product-release,100,64,6/11/2019
01B8D6,earnings,100,50,6/11/2019
31025,partnership,100,61,6/11/2019
034B61,legal-issues-defendant,100,22,6/11/2019
036C6F,legal-issues-defendant,100,22,6/11/2019
03B431,earnings-guidance,100,50,6/11/2019
03D5F9,reorganization,100,53,6/11/2019
03D5F9,reorganization,100,53,6/11/2019
95294,unit-acquisition-regulatory-approval-acquirer,100,53,6/11/2019
95294,unit-acquisition-regulatory-approval-acquirer,100,53,6/11/2019
95294,unit-acquisition-regulatory-approval-acquirer,100,53,6/11/2019
95294,unit-acquisition-regulatory-approval-acquirer,100,53,6/11/2019
0B7375,conference-participant,100,50,6/11/2019
0F0440,donation,100,54,6/11/2019
11074E,conference-participant,100,50,6/11/2019
11074E,patient-enrollment-start,100,58,6/11/2019
1490F3,facility-open,100,65,6/11/2019
16F4D8,conference-participant,100,50,6/11/2019
17EDA5,executive-appointment,100,54,6/11/2019
17EDA5,partnership,100,61,6/11/2019
190B91,note-sale,100,52,6/11/2019
190B91,note-sale,100,52,6/11/2019
1D3A00,earnings,100,50,6/11/2019
1D3A00,earnings,100,50,6/11/2019
1D3A00,earnings,100,50,6/11/2019
1FAF22,conference-call,100,50,6/11/2019
2082EA,conference-participant,100,50,6/11/2019
221783,partnership,100,61,6/11/2019
228D42,partnership,100,61,6/11/2019
228D42,partnership,100,61,6/11/2019
228D42,business-contract,100,69,6/11/2019
228D42,business-contract,100,69,6/11/2019
2.45E+15,reorganization,100,53,6/11/2019
25A6CC,business-contract,100,69,6/11/2019
2A02DC,clinical-trials,100,56,6/11/2019
2EB04E,legal-issues-defendant,100,22,6/11/2019
2EBC0B,dividend,100,50,6/11/2019
2F24A5,executive-appointment,100,54,6/11/2019
2F5256,note-sale,100,52,6/11/2019
2F5256,note-sale,100,52,6/11/2019
315EB0,partnership,100,61,6/11/2019
32DCB3,conference-call,100,50,6/11/2019
370C50,product-price-raise,100,57,6/11/2019
385DD4,product-release,100,64,6/11/2019
39692D,legal-issues-defendant,100,22,6/11/2019
39BFF6,product-release,100,64,6/11/2019
448BF3,regulatory-product-approval-granted,100,81,6/11/2019
4A6F00,market-entry,100,57,6/11/2019
4AC91D,partnership,100,61,6/11/2019
4B49CF,unit-acquisition-acquiree,100,76,6/11/2019
4B49CF,earnings,100,50,6/11/2019
4E7C1F,product-release,100,64,6/11/2019
4F9926,partnership,100,61,6/11/2019
50D1EC,product-release,100,64,6/11/2019
51888A,acquisition-acquirer,100,49,6/11/2019
54A713,public-offering,100,43,6/11/2019
54DF47,acquisition-completed-acquirer,100,49,6/11/2019
56277A,dividend,100,50,6/11/2019
56EA2B,conference-call,100,50,6/11/2019
56EFC7,earnings,100,50,6/11/2019
56EFC7,earnings,100,50,6/11/2019
56EFC7,earnings,100,50,6/11/2019
56EFC7,earnings,100,50,6/11/2019
56EFC7,acquisition-acquirer,100,49,6/11/2019
58CA9A,earnings,100,50,6/11/2019
5D43A7,acquisition-acquirer,100,49,6/11/2019
619882,product-release,100,64,6/11/2019
619882,conference-organizer,100,57,6/11/2019
649CBD,conference-call,100,50,6/11/2019
69CE71,product-release,100,64,6/11/2019
713810,partnership,100,61,6/11/2019
713810,partnership,100,61,6/11/2019
7255D2,acquisition-acquirer,100,49,6/11/2019
7255D2,acquisition-acquirer,100,49,6/11/2019
7ADE57,earnings,100,50,6/11/2019
859D62,conference-participant,100,50,6/11/2019
86AA9C,legal-issues-defendant,100,22,6/11/2019
88193E,executive-appointment,100,54,6/11/2019
885758,legal-issues-defendant,100,22,6/11/2019
8AC740,dividend,100,50,6/11/2019
8BFAA4,dividend,100,50,6/11/2019
8D4486,business-contract,100,69,6/11/2019
8D4486,business-contract,100,69,6/11/2019
9004C4,dividend-suspended,100,13,6/11/2019
90B678,legal-issues-defendant,100,22,6/11/2019
9196A2,conference-organizer,100,57,6/11/2019
91C82E,conference-call,100,50,6/11/2019
9507FF,conference-participant,100,50,6/11/2019
96F126,product-release,100,64,6/11/2019
9B730A,conference-participant,100,50,6/11/2019
A15C71,facility-open,100,65,6/11/2019
A29DBD,conference-participant,100,50,6/11/2019
A6213D,legal-issues-defendant,100,22,6/11/2019
A63387,product-release,100,64,6/11/2019
A6828A,business-contract,100,69,6/11/2019
A6828A,business-contract,100,69,6/11/2019
AA98ED,executive-appointment,100,54,6/11/2019
B04426,conference-participant,100,50,6/11/2019
B08C51,conference-participant,100,50,6/11/2019
B3CB74,conference-organizer,100,57,6/11/2019
B3CB74,conference-organizer,100,57,6/11/2019
B3CB74,conference-organizer,100,57,6/11/2019
B3CB74,conference-organizer,100,57,6/11/2019
B3CB74,conference-organizer,100,57,6/11/2019
B3CB74,conference-organizer,100,57,6/11/2019
B3CB74,conference-organizer,100,57,6/11/2019
B3CB74,conference-organizer,100,57,6/11/2019
B3CB74,conference-organizer,100,57,6/11/2019
B3CB74,conference-organizer,100,57,6/11/2019
B3CB74,conference-organizer,100,57,6/11/2019
B4703C,legal-issues-defendant,100,22,6/11/2019
B4703C,legal-issues-defendant,100,22,6/11/2019
B4B281,executive-appointment,100,54,6/11/2019
B7BDA3,executive-appointment,100,54,6/11/2019
B85DCE,conference-participant,100,50,6/11/2019
B8F71F,executive-appointment,100,54,6/11/2019
BB5271,executive-appointment,100,54,6/11/2019
BB88B6,acquisition-acquiree,100,76,6/11/2019
BB88B6,acquisition-acquiree,100,76,6/11/2019
BCC55F,partnership,100,61,6/11/2019
BD682F,dividend,100,50,6/11/2019
BDCC11,legal-issues-defendant,100,22,6/11/2019
BFD0A7,executive-appointment,100,54,6/11/2019
C0030A,conference-participant,100,50,6/11/2019
C05839,dividend,100,50,6/11/2019
C2609A,public-offering,100,43,6/11/2019
C45C1F,conference-participant,100,50,6/11/2019
C7FC95,business-contract,100,69,6/11/2019
C97B2D,acquisition-completed-acquirer,100,49,6/11/2019
CC339B,dividend,100,50,6/11/2019
CDAB24,conference-participant,100,50,6/11/2019
CDE118,executive-appointment,100,54,6/11/2019
CF211D,earnings,100,50,6/11/2019
D29B44,partnership,100,61,6/11/2019
D33270,partnership,100,61,6/11/2019
D33270,partnership,100,61,6/11/2019
D42DBA,partnership,100,61,6/11/2019
D42DBA,partnership,100,61,6/11/2019
D6EAA3,unit-acquisition-acquirer,100,49,6/11/2019
D82EF3,partnership,100,61,6/11/2019
DB5CA5,award,100,58,6/11/2019
DC0998,product-release,100,64,6/11/2019
DDEA6A,conference-participant,100,50,6/11/2019
DF5F14,dividend,100,50,6/11/2019
DF8855,acquisition-completed-acquirer,100,49,6/11/2019
DF8855,acquisition-completed-acquirer,100,49,6/11/2019
E074A0,conference-participant,100,50,6/11/2019
E09E2B,partnership,100,61,6/11/2019
E30B34,executive-appointment,100,54,6/11/2019
E30B34,executive-appointment,100,54,6/11/2019
E3E68E,award,100,58,6/11/2019
EEA734,conference-participant,100,50,6/11/2019
F02170,legal-issues-defendant,100,22,6/11/2019
F05B1B,index-listing,100,76,6/11/2019
F179ED,conference-organizer,100,57,6/11/2019
F1EB39,acquisition-acquirer,100,49,6/11/2019
F1EB39,earnings,100,50,6/11/2019
F51DB0,legal-issues-defendant,100,22,6/11/2019
F6FF0D,legal-issues-defendant,100,22,6/11/2019
FBDA0F,buybacks,100,74,6/11/2019
FD554E,conference-participant,100,50,6/11/2019
FDC7E6,conference-participant,100,50,6/11/2019
FDD3FC,business-contract,100,69,6/11/2019
FDD3FC,business-contract,100,69,6/11/2019
FEC475,executive-appointment,100,54,6/11/2019
00326D,dividend,100,50,6/12/2019
13528,partnership,100,61,6/12/2019
0157B1,partnership,100,61,6/12/2019
02FC1A,legal-issues-defendant,100,22,6/12/2019
02FC1A,legal-issues-defendant,100,22,6/12/2019
0358AF,dividend,100,50,6/12/2019
03CF95,product-release,100,64,6/12/2019
03CF95,acquisition-regulatory-approval-acquirer,100,54,6/12/2019
0BF528,award,100,58,6/12/2019
0BF528,award,100,58,6/12/2019
0C136E,executive-appointment,100,54,6/12/2019
0C8D82,public-offering,100,43,6/12/2019
0C8D82,fundraising,100,64,6/12/2019
12E454,partnership,100,61,6/12/2019
15901B,business-contract,100,69,6/12/2019
165B86,conference-participant,100,50,6/12/2019
184866,conference-participant,100,50,6/12/2019
1880C5,legal-issues-plaintiff,100,44,6/12/2019
1B16C1,legal-issues-defendant,100,22,6/12/2019
1E7785,conference-participant,100,50,6/12/2019
1EC3E8,executive-appointment,100,54,6/12/2019
20D00A,executive-appointment,100,54,6/12/2019
227F04,note-sale,100,52,6/12/2019
228D42,dividend,100,50,6/12/2019
251988,product-release,100,64,6/12/2019
25DD05,dividend,100,50,6/12/2019
25DD05,dividend,100,50,6/12/2019
26008A,dividend,100,50,6/12/2019
282C18,buybacks,100,74,6/12/2019
2CC71C,public-offering,100,43,6/12/2019
2E0496,product-release,100,64,6/12/2019
2FDEE3,executive-appointment,100,54,6/12/2019
2FDEE3,dividend,100,50,6/12/2019
314D88,legal-issues-defendant,100,22,6/12/2019
3.14E+47,executive-appointment,100,54,6/12/2019
367434,partnership,100,61,6/12/2019
3B37F7,executive-appointment,100,54,6/12/2019
420168,note-sale,100,52,6/12/2019
42978B,revenues,100,50,6/12/2019
449A26,conference-call,100,50,6/12/2019
4A6F00,partnership,100,61,6/12/2019
4C37C5,partnership,100,61,6/12/2019
4E4E75,dividend,100,50,6/12/2019
5065B1,dividend,100,50,6/12/2019
51B442,credit-extension-recipient,100,69,6/12/2019
52015A,legal-issues-defendant,100,22,6/12/2019
532D47,legal-issues-defendant,100,22,6/12/2019
54B889,executive-appointment,100,54,6/12/2019
550D01,market-entry,100,57,6/12/2019
56EA2B,partnership,100,61,6/12/2019
5A53BF,conference-call,100,50,6/12/2019
5A9A82,executive-appointment,100,54,6/12/2019
5B6C11,dividend,100,50,6/12/2019
60EA12,executive-appointment,100,54,6/12/2019
619882,partnership,100,61,6/12/2019
619882,conference-organizer,100,57,6/12/2019
619882,conference-organizer,100,57,6/12/2019
636BBF,legal-issues-defendant,100,22,6/12/2019
636BBF,legal-issues-defendant,100,22,6/12/2019
63F892,stake-acquiree,100,62,6/12/2019
64E346,executive-appointment,100,54,6/12/2019
65D0AA,ipo-considered,100,60,6/12/2019
68AB62,conference-call,100,50,6/12/2019
6F6559,earnings,100,50,6/12/2019
728737,dividend,100,50,6/12/2019
728737,dividend,100,50,6/12/2019
72FCA3,earnings,100,50,6/12/2019
77B8E9,conference-participant,100,50,6/12/2019
7823A3,product-release,100,64,6/12/2019
791D59,product-release,100,64,6/12/2019
791EC1,acquisition-acquirer,100,49,6/12/2019
7A0EC4,partnership,100,61,6/12/2019
7B6C88,partnership,100,61,6/12/2019
7BEA98,clinical-trials,100,56,6/12/2019
7C4F43,conference-participant,100,50,6/12/2019
7C4F43,executive-appointment,100,54,6/12/2019
7E1D5D,regulatory-product-approval-granted,100,81,6/12/2019
7EA323,executive-appointment,100,54,6/12/2019
7FC386,dividend-up,100,81,6/12/2019
7FD8B9,credit-extension-recipient,100,69,6/12/2019
803FED,conference-participant,100,50,6/12/2019
804708,executive-appointment,100,54,6/12/2019
819492,executive-appointment,100,54,6/12/2019
86AA9C,legal-issues-defendant,100,22,6/12/2019
88193E,award,100,58,6/12/2019
885758,legal-issues-defendant,100,22,6/12/2019
8AB37F,conference-participant,100,50,6/12/2019
8B1E11,facility-open,100,65,6/12/2019
8FF2EF,earnings,100,50,6/12/2019
90B678,legal-issues-defendant,100,22,6/12/2019
925759,executive-appointment,100,54,6/12/2019
92B625,conference-participant,100,50,6/12/2019
950CDB,dividend-up,100,81,6/12/2019
95DC1F,acquisition-acquiree,100,76,6/12/2019
97693A,earnings,100,50,6/12/2019
97FE80,executive-appointment,100,54,6/12/2019
99ACAD,note-sale,100,52,6/12/2019
9F5997,note-sale,100,52,6/12/2019
9F71E5,acquisition-completed-acquirer,100,49,6/12/2019
A21649,dividend,100,50,6/12/2019
A247F5,executive-appointment,100,54,6/12/2019
A4F67C,public-offering,100,43,6/12/2019
A6213D,legal-issues-defendant,100,22,6/12/2019
A6FB29,earnings-up,100,68,6/12/2019
A6FB29,earnings,100,50,6/12/2019
A6FB29,earnings,100,50,6/12/2019
A6FB29,earnings,100,50,6/12/2019
A6FB29,earnings,100,50,6/12/2019
A6FB29,earnings,100,50,6/12/2019
A6FB29,earnings,100,50,6/12/2019
A6FB29,earnings,100,50,6/12/2019
A6FB29,earnings,100,50,6/12/2019
A6FB29,earnings,100,50,6/12/2019
A79D88,conference-participant,100,50,6/12/2019
AEF2C3,legal-issues-defendant,100,22,6/12/2019
AFDF2E,legal-issues-defendant,100,22,6/12/2019
AFF7B4,legal-issues-defendant,100,22,6/12/2019
B3CB74,conference-organizer,100,57,6/12/2019
B3CB74,conference-organizer,100,57,6/12/2019
B3CB74,conference-organizer,100,57,6/12/2019
B3CB74,conference-organizer,100,57,6/12/2019
B3CB74,conference-organizer,100,57,6/12/2019
B48FC9,partnership,100,61,6/12/2019
B5BA39,legal-issues-defendant,100,22,6/12/2019
BB5271,product-release,100,64,6/12/2019
BCC55F,note-sale,100,52,6/12/2019
BCC55F,award,100,58,6/12/2019
BDCC11,legal-issues-defendant,100,22,6/12/2019
BDF2BD,conference-participant,100,50,6/12/2019
C188F8,conference-participant,100,50,6/12/2019
C2E39B,public-offering,100,43,6/12/2019
C4452A,business-contract,100,69,6/12/2019
CB7AB2,award,100,58,6/12/2019
CC6FF5,conference-participant,100,50,6/12/2019
CD4DA8,executive-appointment,100,54,6/12/2019
D17C1B,revenue-volume,100,50,6/12/2019
D437C3,partnership,100,61,6/12/2019
D58A11,partnership,100,61,6/12/2019
E16133,public-offering,100,43,6/12/2019
E70531,facility-upgrade,100,65,6/12/2019
E7BF32,conference-participant,100,50,6/12/2019
E7BF32,conference-participant,100,50,6/12/2019
E9C7C0,partnership,100,61,6/12/2019
ECA300,executive-appointment,100,54,6/12/2019
EE6F1C,business-contract,100,69,6/12/2019
EF5BED,executive-appointment,100,54,6/12/2019
EF5BED,product-release,100,64,6/12/2019
EF77A3,earnings,100,50,6/12/2019
F0027C,clinical-trials-positive,100,87,6/12/2019
F02170,legal-issues-defendant,100,22,6/12/2019
F05B1B,executive-appointment,100,54,6/12/2019
F1529C,conference-call,100,50,6/12/2019
F3816D,clinical-trials,100,56,6/12/2019
F57F6F,conference-organizer,100,57,6/12/2019
F5D059,acquisition-acquirer,100,49,6/12/2019
F6DCE4,partnership,100,61,6/12/2019
FEC475,partnership,100,61,6/12/2019
FEE4B0,conference-participant,100,50,6/12/2019
FF227B,executive-appointment,100,54,6/12/2019
FFE543,legal-issues-defendant,100,22,6/12/2019
02FC1A,conference-participant,100,50,6/13/2019
03B8CF,business-contract,100,69,6/13/2019
05D148,conference-participant,100,50,6/13/2019
0624BE,conference-participant,100,50,6/13/2019
09062E,conference-participant,100,50,6/13/2019
099C88,government-contract,100,69,6/13/2019
09DE1F,earnings,100,50,6/13/2019
0B4D10,dividend,100,50,6/13/2019
0CC62B,conference-participant,100,50,6/13/2019
0CCCB7,award,100,58,6/13/2019
106394,dividend,100,50,6/13/2019
1065BC,note-sale,100,52,6/13/2019
1EBF8D,partnership,100,61,6/13/2019
1EBF8D,partnership,100,61,6/13/2019
1F43A1,dividend-up,100,81,6/13/2019
228D42,partnership,100,61,6/13/2019
2720AB,equity-shelf-registration,100,43,6/13/2019
274B8A,conference-call,100,50,6/13/2019
282C18,dividend,100,50,6/13/2019
29B702,executive-appointment,100,54,6/13/2019
29B702,executive-appointment,100,54,6/13/2019
2BAE5F,award,100,58,6/13/2019
2C7505,clinical-trials,100,56,6/13/2019
2C7505,clinical-trials,100,56,6/13/2019
2CB4C9,conference-participant,100,50,6/13/2019
31643A,facility-open,100,65,6/13/2019
34E9F9,credit-extension-recipient,100,69,6/13/2019
37B618,dividend,100,50,6/13/2019
39FB23,product-release,100,64,6/13/2019
53F491,dividend,100,50,6/13/2019
5.47E+28,public-offering,100,43,6/13/2019
5876DC,debt-extension-recipient,100,73,6/13/2019
605F40,acquisition-acquirer,100,49,6/13/2019
60EA12,conference-participant,100,50,6/13/2019
619882,conference-organizer,100,57,6/13/2019
619882,conference-organizer,100,57,6/13/2019
619882,conference-organizer,100,57,6/13/2019
619882,conference-organizer,100,57,6/13/2019
619882,conference-organizer,100,57,6/13/2019
619882,conference-organizer,100,57,6/13/2019
61B81B,conference-call,100,50,6/13/2019
636BBF,legal-issues-defendant,100,22,6/13/2019
6CF43C,dividend,100,50,6/13/2019
713810,partnership,100,61,6/13/2019
713810,partnership,100,61,6/13/2019
726DDF,stake-acquiree,100,62,6/13/2019
726DDF,stake-acquiree,100,62,6/13/2019
7771D7,earnings,100,50,6/13/2019
7999F3,stake-acquirer,100,48,6/13/2019
7999F3,stake-acquirer,100,48,6/13/2019
7A10FF,investment-investor,100,55,6/13/2019
7BEA98,conference-participant,100,50,6/13/2019
7E0EB0,conference-participant,100,50,6/13/2019
7F3665,unit-acquisition-completed-acquirer,100,49,6/13/2019
855DF7,earnings,100,50,6/13/2019
8614A2,legal-issues-defendant,100,22,6/13/2019
885758,legal-issues-defendant,100,22,6/13/2019
89B2E7,dividend,100,50,6/13/2019
8B1F37,dividend-up,100,81,6/13/2019
8B1F37,executive-appointment,100,54,6/13/2019
8B1F37,executive-appointment,100,54,6/13/2019
8B6E7E,legal-issues-defendant,100,22,6/13/2019
8B6E7E,legal-issues-defendant,100,22,6/13/2019
942633,dividend,100,50,6/13/2019
94637C,dividend,100,50,6/13/2019
990AD0,dividend,100,50,6/13/2019
A017F4,conference-participant,100,50,6/13/2019
A495F7,award,100,58,6/13/2019
A52B6B,acquisition-completed-acquirer,100,49,6/13/2019
A631A3,acquisition-interest-acquirer,100,46,6/13/2019
A6FE1C,acquisition-acquirer,100,49,6/13/2019
A868C9,public-offering,100,43,6/13/2019
AADE0B,unit-acquisition-acquirer,100,49,6/13/2019
AC7AAE,conference-participant,100,50,6/13/2019
AD1ACF,product-release,100,64,6/13/2019
ADD9DC,earnings,100,50,6/13/2019
AEBB80,dividend,100,50,6/13/2019
AEF2C3,legal-issues-defendant,100,22,6/13/2019
AFD1CA,conference-participant,100,50,6/13/2019
AFF7B4,note-sale,100,52,6/13/2019
B1A85D,business-contract,100,69,6/13/2019
B3CB74,conference-organizer,100,57,6/13/2019
B3CB74,conference-organizer,100,57,6/13/2019
B3CB74,conference-organizer,100,57,6/13/2019
B3CB74,conference-organizer,100,57,6/13/2019
B83D67,facility-open,100,65,6/13/2019
BDCC11,legal-issues-defendant,100,22,6/13/2019
BDF85E,dividend,100,50,6/13/2019
C2DD02,executive-appointment,100,54,6/13/2019
C2DD02,dividend,100,50,6/13/2019
C2E39B,public-offering,100,43,6/13/2019
C83B88,conference-call,100,50,6/13/2019
C951A2,award,100,58,6/13/2019
C9881C,conference-call,100,50,6/13/2019
